"Date","Subregion","WaterYear","max_precip","Season01","Month","d14_precipavg","Seasonr"
2019-01-08,"Sacramento River","2019",0.02,"wet",1,0.136428571428571,"wet"
2019-01-09,"Sacramento River","2019",0.06,"wet",1,0.193571428571429,"wet"
2019-01-10,"Sacramento River","2019",0.16,"wet",1,0.304285714285714,"wet"
2019-01-11,"Sacramento River","2019",0,"wet",1,0.317857142857143,"wet"
2019-01-12,"Sacramento River","2019",0,"wet",1,0.32,"wet"
2019-01-13,"Sacramento River","2019",0,"wet",1,0.295,"wet"
2019-01-14,"Sacramento River","2019",0,"wet",1,0.221428571428571,"wet"
2019-01-15,"Sacramento River","2019",0.08,"wet",1,0.22,"wet"
2019-01-16,"Sacramento River","2019",0.8,"wet",1,0.215714285714286,"wet"
2019-01-17,"Sacramento River","2019",1.55,"wet",1,0.204285714285714,"wet"
2019-01-18,"Sacramento River","2019",0.19,"wet",1,0.204285714285714,"wet"
2019-01-19,"Sacramento River","2019",0.03,"wet",1,0.204285714285714,"wet"
2019-01-20,"Sacramento River","2019",0,"wet",1,0.204285714285714,"wet"
2019-01-21,"Sacramento River","2019",0.21,"wet",1,0.204285714285714,"wet"
2019-01-22,"Sacramento River","2019",0,"wet",1,0.241428571428571,"wet"
2019-01-23,"Sacramento River","2019",0,"wet",1,0.21,"wet"
2019-01-24,"Sacramento River","2019",0,"wet",1,0.139285714285714,"wet"
2019-01-25,"Sacramento River","2019",0,"wet",1,0.150714285714286,"wet"
2019-01-26,"Sacramento River","2019",0,"wet",1,0.148571428571429,"wet"
2019-01-27,"Sacramento River","2019",0,"wet",1,0.148571428571429,"wet"
2019-01-28,"Sacramento River","2019",0,"wet",1,0.133571428571429,"wet"
2019-02-02,"Sacramento River","2019",0.6,"wet",2,0.150714285714286,"wet"
2019-02-03,"Sacramento River","2019",0.36,"wet",2,0.182142857142857,"wet"
2019-02-04,"Sacramento River","2019",0.56,"wet",2,0.182142857142857,"wet"
2019-02-05,"Sacramento River","2019",0.35,"wet",2,0.182142857142857,"wet"
2019-02-06,"Sacramento River","2019",0,"wet",2,0.210714285714286,"wet"
2019-02-07,"Sacramento River","2019",0,"wet",2,0.326428571428571,"wet"
2019-02-08,"Sacramento River","2019",0,"wet",2,0.363571428571429,"wet"
2019-02-09,"Sacramento River","2019",0.24,"wet",2,0.330714285714286,"wet"
2019-02-10,"Sacramento River","2019",0.44,"wet",2,0.308571428571429,"wet"
2019-02-11,"Sacramento River","2019",0,"wet",2,0.271428571428571,"wet"
2019-02-12,"Sacramento River","2019",0,"wet",2,0.246428571428571,"wet"
2019-02-13,"Sacramento River","2019",0.4,"wet",2,0.246428571428571,"wet"
2019-02-14,"Sacramento River","2019",1.62,"wet",2,0.257142857142857,"wet"
2019-02-15,"Sacramento River","2019",0.52,"wet",2,0.257142857142857,"wet"
2019-02-16,"Sacramento River","2019",0.14,"wet",2,0.24,"wet"
2019-02-17,"Sacramento River","2019",0.05,"wet",2,0.208571428571429,"wet"
2019-02-18,"Sacramento River","2019",0.04,"wet",2,0.208571428571429,"wet"
2019-02-19,"Sacramento River","2019",0,"wet",2,0.288571428571429,"wet"
2019-02-20,"Sacramento River","2019",0,"wet",2,0.427142857142857,"wet"
2019-02-21,"Sacramento River","2019",0.15,"wet",2,0.329285714285714,"wet"
2019-02-22,"Sacramento River","2019",0,"wet",2,0.292142857142857,"wet"
2019-02-23,"Sacramento River","2019",0,"wet",2,0.297142857142857,"wet"
2019-02-24,"Sacramento River","2019",0,"wet",2,0.332857142857143,"wet"
2019-02-25,"Sacramento River","2019",0,"wet",2,0.332857142857143,"wet"
2019-02-26,"Sacramento River","2019",1.12,"wet",2,0.332857142857143,"wet"
2019-02-27,"Sacramento River","2019",2.34,"wet",2,0.352142857142857,"wet"
2019-02-28,"Sacramento River","2019",0.25,"wet",2,0.377857142857143,"wet"
2019-03-01,"Sacramento River","2019",0,"wet",3,0.377857142857143,"wet"
2019-03-02,"Sacramento River","2019",0.21,"wet",3,0.377857142857143,"wet"
2019-03-03,"Sacramento River","2019",0.55,"wet",3,0.382857142857143,"wet"
2019-03-04,"Sacramento River","2019",0.04,"wet",3,0.387142857142857,"wet"
2019-03-05,"Sacramento River","2019",0,"wet",3,0.307142857142857,"wet"
2019-03-06,"Sacramento River","2019",0.27,"wet",3,0.14,"wet"
2019-03-07,"Sacramento River","2019",0.51,"wet",3,0.122142857142857,"wet"
2019-03-08,"Sacramento River","2019",0,"wet",3,0.122142857142857,"wet"
2019-03-09,"Sacramento River","2019",0,"wet",3,0.107142857142857,"wet"
2019-03-10,"Sacramento River","2019",0.07,"wet",3,0.0678571428571429,"wet"
2019-03-11,"Sacramento River","2019",0.06,"wet",3,0.065,"wet"
2019-03-12,"Sacramento River","2019",0,"wet",3,0.0814285714285714,"wet"
2019-03-13,"Sacramento River","2019",0,"wet",3,0.0707142857142857,"wet"
2019-03-14,"Sacramento River","2019",0,"wet",3,0.0342857142857143,"wet"
2019-03-15,"Sacramento River","2019",0,"wet",3,0.0978571428571429,"wet"
2019-03-16,"Sacramento River","2019",0,"wet",3,0.103571428571429,"wet"
2019-03-17,"Sacramento River","2019",0,"wet",3,0.0985714285714286,"wet"
2019-03-18,"Sacramento River","2019",0,"wet",3,0.113571428571429,"wet"
2019-03-20,"Sacramento River","2019",0.23,"wet",3,0.116428571428571,"wet"
2019-03-21,"Sacramento River","2019",0.12,"wet",3,0.134285714285714,"wet"
2019-03-22,"Sacramento River","2019",0,"wet",3,0.140714285714286,"wet"
2019-03-23,"Sacramento River","2019",0.89,"wet",3,0.140714285714286,"wet"
2019-03-24,"Sacramento River","2019",0.08,"wet",3,0.140714285714286,"wet"
2019-03-25,"Sacramento River","2019",0,"wet",3,0.140714285714286,"wet"
2019-03-26,"Sacramento River","2019",0.27,"wet",3,0.147142857142857,"wet"
2019-03-27,"Sacramento River","2019",0.04,"wet",3,0.145,"wet"
2019-03-28,"Sacramento River","2019",0.25,"wet",3,0.136428571428571,"wet"
2019-03-29,"Sacramento River","2019",0.09,"wet",3,0.136428571428571,"wet"
2019-03-30,"Sacramento River","2019",0,"wet",3,0.085,"wet"
2019-03-31,"Sacramento River","2019",0,"wet",3,0.0792857142857143,"wet"
2019-04-01,"Sacramento River","2019",0,"wet",4,0.0792857142857143,"wet"
2019-04-02,"Sacramento River","2019",0.09,"wet",4,0.06,"wet"
2019-04-03,"Sacramento River","2019",0.2,"wet",4,0.0571428571428571,"wet"
2019-04-04,"Sacramento River","2019",0,"wet",4,0.0392857142857143,"wet"
2019-04-05,"Sacramento River","2019",0,"wet",4,0.0328571428571429,"wet"
2019-04-06,"Sacramento River","2019",0.17,"wet",4,0.0328571428571429,"wet"
2019-04-07,"Sacramento River","2019",0,"wet",4,0.0492857142857143,"wet"
2019-04-08,"Sacramento River","2019",0,"wet",4,0.0492857142857143,"wet"
2019-04-09,"Sacramento River","2019",0,"wet",4,0.0428571428571429,"wet"
2019-04-10,"Sacramento River","2019",0,"wet",4,0.0285714285714286,"wet"
2019-04-17,"Sacramento River","2019",0,"wet",4,0.107142857142857,"wet"
2019-04-18,"Sacramento River","2019",0,"wet",4,0.130714285714286,"wet"
2019-04-19,"Sacramento River","2019",0,"wet",4,0.130714285714286,"wet"
2019-04-20,"Sacramento River","2019",0,"wet",4,0.205,"wet"
2019-04-21,"Sacramento River","2019",0,"wet",4,0.24,"wet"
2019-04-22,"Sacramento River","2019",0,"wet",4,0.241428571428571,"wet"
2019-04-23,"Sacramento River","2019",0,"wet",4,0.230714285714286,"wet"
2019-05-16,"Sacramento River","2019",1.27,"wet",5,0.230714285714286,"wet"
2019-05-17,"Sacramento River","2019",0.33,"wet",5,0.230714285714286,"wet"
2019-05-18,"Sacramento River","2019",0,"wet",5,0.230714285714286,"wet"
2019-05-19,"Sacramento River","2019",1.04,"wet",5,0.234285714285714,"wet"
2019-05-20,"Sacramento River","2019",0.49,"wet",5,0.238571428571429,"wet"
2019-05-21,"Sacramento River","2019",0.02,"wet",5,0.238571428571429,"wet"
2019-05-22,"Sacramento River","2019",0.08,"wet",5,0.238571428571429,"wet"
2019-05-23,"Sacramento River","2019",0,"wet",5,0.147857142857143,"wet"
2019-05-24,"Sacramento River","2019",0,"wet",5,0.124285714285714,"wet"
2019-05-25,"Sacramento River","2019",0,"wet",5,0.124285714285714,"wet"
2019-05-26,"Sacramento River","2019",0.05,"wet",5,0.05,"wet"
2019-05-27,"Sacramento River","2019",0.06,"wet",5,0.015,"wet"
2019-05-28,"Sacramento River","2019",0,"wet",5,0.025,"wet"
2019-05-29,"Sacramento River","2019",0,"wet",5,0.0192857142857143,"wet"
2019-05-30,"Sacramento River","2019",0,"wet",5,0.0207142857142857,"wet"
2019-05-31,"Sacramento River","2019",0,"wet",5,0.0207142857142857,"wet"
2019-06-01,"Sacramento River","2019",0,"wet",6,0.0207142857142857,"wet"
2009-12-06,"Sacramento River","2010",0,"dry",12,0.00214285714285714,"wet"
2010-01-10,"Sacramento River","2010",0,"dry",1,0,"wet"
2010-01-11,"Sacramento River","2010",0,"dry",1,0,"wet"
2010-02-20,"Sacramento River","2010",0,"dry",2,0,"wet"
2010-02-21,"Sacramento River","2010",0,"dry",2,0,"wet"
2010-05-19,"Sacramento River","2010",0,"dry",5,0,"wet"
2010-05-20,"Sacramento River","2010",0,"dry",5,0,"wet"
2010-05-21,"Sacramento River","2010",0,"dry",5,0,"wet"
2010-05-22,"Sacramento River","2010",0,"dry",5,0,"wet"
2010-05-23,"Sacramento River","2010",0,"dry",5,0,"wet"
2010-05-24,"Sacramento River","2010",0,"dry",5,0,"wet"
2010-06-05,"Sacramento River","2010",0,"dry",6,0,"wet"
2010-06-06,"Sacramento River","2010",0,"dry",6,0,"wet"
2010-06-07,"Sacramento River","2010",0,"dry",6,0,"wet"
2010-06-08,"Sacramento River","2010",0,"dry",6,0,"wet"
2010-09-17,"Sacramento River","2010",0,"dry",9,0,"wet"
2010-09-18,"Sacramento River","2010",0,"dry",9,0,"wet"
2010-09-19,"Sacramento River","2010",0,"dry",9,0,"wet"
2010-09-20,"Sacramento River","2010",0,"dry",9,0,"wet"
2010-09-21,"Sacramento River","2010",0,"dry",9,0,"wet"
2010-09-22,"Sacramento River","2010",0,"dry",9,0,"wet"
2010-09-23,"Sacramento River","2010",0,"dry",9,0,"wet"
2010-11-02,"Sacramento River","2011",0,"dry",11,0,"wet"
2010-11-03,"Sacramento River","2011",0,"dry",11,0,"wet"
2010-11-04,"Sacramento River","2011",0,"dry",11,0,"wet"
2010-11-05,"Sacramento River","2011",0,"dry",11,0.000714285714285714,"wet"
2010-11-06,"Sacramento River","2011",0,"dry",11,0.000714285714285714,"wet"
2010-11-16,"Sacramento River","2011",0,"dry",11,0.000714285714285714,"wet"
2010-11-17,"Sacramento River","2011",0,"dry",11,0.000714285714285714,"wet"
2010-11-18,"Sacramento River","2011",0,"dry",11,0.000714285714285714,"wet"
2010-11-19,"Sacramento River","2011",0,"dry",11,0.000714285714285714,"wet"
2011-01-11,"Sacramento River","2011",0,"dry",1,0.000714285714285714,"wet"
2011-01-12,"Sacramento River","2011",0.01,"dry",1,0.000714285714285714,"wet"
2011-01-13,"Sacramento River","2011",0,"dry",1,0.000714285714285714,"wet"
2011-02-08,"Sacramento River","2011",0,"dry",2,0.00571428571428571,"wet"
2011-02-09,"Sacramento River","2011",0,"dry",2,0.00571428571428571,"wet"
2011-02-10,"Sacramento River","2011",0,"dry",2,0.00571428571428571,"wet"
2011-02-11,"Sacramento River","2011",0,"dry",2,0.00571428571428571,"wet"
2011-02-12,"Sacramento River","2011",0,"dry",2,0.00571428571428571,"wet"
2011-02-13,"Sacramento River","2011",0,"dry",2,0.00642857142857143,"wet"
2011-02-14,"Sacramento River","2011",0.04,"dry",2,0.00571428571428571,"wet"
2011-04-04,"Sacramento River","2011",0,"dry",4,0.00571428571428571,"wet"
2011-04-05,"Sacramento River","2011",0,"dry",4,0.00571428571428571,"wet"
2011-04-06,"Sacramento River","2011",0,"dry",4,0.00571428571428571,"wet"
2011-04-07,"Sacramento River","2011",0,"dry",4,0.00571428571428571,"wet"
2011-04-08,"Sacramento River","2011",0.01,"dry",4,0.00571428571428571,"wet"
2011-04-29,"Sacramento River","2011",0,"dry",4,0.000714285714285714,"wet"
2011-04-30,"Sacramento River","2011",0,"dry",4,0,"wet"
2011-05-01,"Sacramento River","2011",0,"dry",5,0,"wet"
2011-05-02,"Sacramento River","2011",0,"dry",5,0.00142857142857143,"wet"
2011-05-03,"Sacramento River","2011",0,"dry",5,0.00142857142857143,"wet"
2011-05-04,"Sacramento River","2011",0,"dry",5,0.00142857142857143,"wet"
2011-05-05,"Sacramento River","2011",0,"dry",5,0.00142857142857143,"wet"
2011-06-14,"Sacramento River","2011",0,"dry",6,0.00142857142857143,"wet"
2011-06-15,"Sacramento River","2011",0,"dry",6,0,"wet"
2011-06-16,"Sacramento River","2011",0,"dry",6,0,"wet"
2011-06-17,"Sacramento River","2011",0,"dry",6,0,"wet"
2011-06-18,"Sacramento River","2011",0,"dry",6,0,"wet"
2011-06-19,"Sacramento River","2011",0,"dry",6,0,"wet"
2011-07-07,"Sacramento River","2011",0,"dry",7,0,"wet"
2011-07-08,"Sacramento River","2011",0,"dry",7,0,"wet"
2011-07-09,"Sacramento River","2011",0,"dry",7,0,"wet"
2011-07-10,"Sacramento River","2011",0,"dry",7,0,"wet"
2011-07-11,"Sacramento River","2011",0,"dry",7,0,"wet"
2011-07-12,"Sacramento River","2011",0,"dry",7,0,"wet"
2011-07-13,"Sacramento River","2011",0,"dry",7,0,"wet"
2011-10-19,"Sacramento River","2012",0,"dry",10,0,"wet"
2011-10-20,"Sacramento River","2012",0,"dry",10,0,"wet"
2011-10-21,"Sacramento River","2012",0,"dry",10,0,"wet"
2011-10-22,"Sacramento River","2012",0,"dry",10,0,"wet"
2011-10-23,"Sacramento River","2012",0,"dry",10,0,"wet"
2011-10-24,"Sacramento River","2012",0,"dry",10,0,"wet"
2011-12-03,"Sacramento River","2012",0,"dry",12,0.00142857142857143,"wet"
2011-12-24,"Sacramento River","2012",0,"dry",12,0,"wet"
2011-12-25,"Sacramento River","2012",0,"dry",12,0,"wet"
2011-12-26,"Sacramento River","2012",0,"dry",12,0,"wet"
2011-12-27,"Sacramento River","2012",0,"dry",12,0,"wet"
2011-12-28,"Sacramento River","2012",0,"dry",12,0,"wet"
2011-12-29,"Sacramento River","2012",0,"dry",12,0,"wet"
2011-12-30,"Sacramento River","2012",0,"dry",12,0,"wet"
2012-02-01,"Sacramento River","2012",0.02,"dry",2,0.00142857142857143,"wet"
2012-02-02,"Sacramento River","2012",0,"dry",2,0.00142857142857143,"wet"
2012-02-03,"Sacramento River","2012",0,"dry",2,0.00142857142857143,"wet"
2012-02-04,"Sacramento River","2012",0,"dry",2,0.00142857142857143,"wet"
2012-02-05,"Sacramento River","2012",0,"dry",2,0.00142857142857143,"wet"
2012-02-22,"Sacramento River","2012",0,"dry",2,0.00142857142857143,"wet"
2012-02-23,"Sacramento River","2012",0,"dry",2,0,"wet"
2012-02-24,"Sacramento River","2012",0,"dry",2,0,"wet"
2012-02-25,"Sacramento River","2012",0,"dry",2,0.00214285714285714,"wet"
2012-02-26,"Sacramento River","2012",0,"dry",2,0.00214285714285714,"wet"
2012-02-27,"Sacramento River","2012",0,"dry",2,0.00214285714285714,"wet"
2012-03-10,"Sacramento River","2012",0,"dry",3,0.00214285714285714,"wet"
2012-03-11,"Sacramento River","2012",0,"dry",3,0.00214285714285714,"wet"
2012-03-12,"Sacramento River","2012",0,"dry",3,0.00214285714285714,"wet"
2012-03-13,"Sacramento River","2012",0.03,"dry",3,0.00214285714285714,"wet"
2012-04-22,"Sacramento River","2012",0,"dry",4,0.00214285714285714,"wet"
2012-04-23,"Sacramento River","2012",0,"dry",4,0.00214285714285714,"wet"
2012-04-24,"Sacramento River","2012",0,"dry",4,0.00214285714285714,"wet"
2012-04-25,"Sacramento River","2012",0,"dry",4,0.00214285714285714,"wet"
2012-05-04,"Sacramento River","2012",0,"dry",5,0.00214285714285714,"wet"
2012-05-05,"Sacramento River","2012",0,"dry",5,0.00214285714285714,"wet"
2012-05-06,"Sacramento River","2012",0,"dry",5,0,"wet"
2012-05-07,"Sacramento River","2012",0,"dry",5,0,"wet"
2012-05-08,"Sacramento River","2012",0,"dry",5,0,"wet"
2012-05-09,"Sacramento River","2012",0,"dry",5,0,"wet"
2012-05-10,"Sacramento River","2012",0,"dry",5,0,"wet"
2013-01-03,"Sacramento River","2013",0,"dry",1,0,"wet"
2013-01-04,"Sacramento River","2013",0,"dry",1,0,"wet"
2013-01-05,"Sacramento River","2013",0,"dry",1,0,"wet"
2013-01-15,"Sacramento River","2013",0,"dry",1,0,"wet"
2013-01-16,"Sacramento River","2013",0,"dry",1,0,"wet"
2013-01-17,"Sacramento River","2013",0,"dry",1,0,"wet"
2013-01-18,"Sacramento River","2013",0,"dry",1,0,"wet"
2013-01-19,"Sacramento River","2013",0,"dry",1,0,"wet"
2013-03-29,"Sacramento River","2013",0,"dry",3,0.00214285714285714,"wet"
2013-03-30,"Sacramento River","2013",0,"dry",3,0.00214285714285714,"wet"
2013-04-16,"Sacramento River","2013",0.03,"dry",4,0.00214285714285714,"wet"
2013-04-17,"Sacramento River","2013",0,"dry",4,0.00214285714285714,"wet"
2013-04-18,"Sacramento River","2013",0,"dry",4,0.00214285714285714,"wet"
2013-09-11,"Sacramento River","2013",0,"dry",9,0,"wet"
2013-09-12,"Sacramento River","2013",0,"dry",9,0,"wet"
2013-09-13,"Sacramento River","2013",0,"dry",9,0,"wet"
2013-09-14,"Sacramento River","2013",0,"dry",9,0,"wet"
2013-09-15,"Sacramento River","2013",0,"dry",9,0,"wet"
2013-09-16,"Sacramento River","2013",0,"dry",9,0,"wet"
2013-09-30,"Sacramento River","2013",0,"dry",9,0,"wet"
2013-10-01,"Sacramento River","2014",0,"dry",10,0,"wet"
2013-10-02,"Sacramento River","2014",0,"dry",10,0,"wet"
2013-10-03,"Sacramento River","2014",0,"dry",10,0,"wet"
2013-10-04,"Sacramento River","2014",0,"dry",10,0,"wet"
2013-10-05,"Sacramento River","2014",0,"dry",10,0,"wet"
2013-10-06,"Sacramento River","2014",0,"dry",10,0,"wet"
2013-11-29,"Sacramento River","2014",0,"dry",11,0.00214285714285714,"wet"
2013-11-30,"Sacramento River","2014",0,"dry",11,0.00214285714285714,"wet"
2013-12-01,"Sacramento River","2014",0,"dry",12,0.00214285714285714,"wet"
2013-12-02,"Sacramento River","2014",0,"dry",12,0.00214285714285714,"wet"
2013-12-03,"Sacramento River","2014",0,"dry",12,0.00214285714285714,"wet"
2013-12-04,"Sacramento River","2014",0,"dry",12,0.00214285714285714,"wet"
2013-12-15,"Sacramento River","2014",0,"dry",12,0,"wet"
2013-12-16,"Sacramento River","2014",0,"dry",12,0,"wet"
2013-12-17,"Sacramento River","2014",0,"dry",12,0,"wet"
2013-12-18,"Sacramento River","2014",0,"dry",12,0,"wet"
2013-12-19,"Sacramento River","2014",0,"dry",12,0,"wet"
2013-12-20,"Sacramento River","2014",0,"dry",12,0,"wet"
2014-02-18,"Sacramento River","2014",0,"dry",2,0,"wet"
2014-02-19,"Sacramento River","2014",0,"dry",2,0,"wet"
2014-02-20,"Sacramento River","2014",0,"dry",2,0,"wet"
2014-02-21,"Sacramento River","2014",0,"dry",2,0,"wet"
2014-02-22,"Sacramento River","2014",0,"dry",2,0,"wet"
2014-02-23,"Sacramento River","2014",0,"dry",2,0,"wet"
2014-02-24,"Sacramento River","2014",0,"dry",2,0,"wet"
2014-03-19,"Sacramento River","2014",0,"dry",3,0.00285714285714286,"wet"
2014-03-20,"Sacramento River","2014",0,"dry",3,0.00285714285714286,"wet"
2014-03-21,"Sacramento River","2014",0,"dry",3,0.00285714285714286,"wet"
2014-03-22,"Sacramento River","2014",0,"dry",3,0.00285714285714286,"wet"
2014-03-23,"Sacramento River","2014",0,"dry",3,0.00285714285714286,"wet"
2014-03-24,"Sacramento River","2014",0,"dry",3,0.00285714285714286,"wet"
2014-03-25,"Sacramento River","2014",0,"dry",3,0.00285714285714286,"wet"
2014-04-13,"Sacramento River","2014",0,"dry",4,0.00285714285714286,"wet"
2014-04-14,"Sacramento River","2014",0,"dry",4,0.00285714285714286,"wet"
2014-04-15,"Sacramento River","2014",0,"dry",4,0.00285714285714286,"wet"
2014-05-04,"Sacramento River","2014",0,"dry",5,0.00285714285714286,"wet"
2014-05-05,"Sacramento River","2014",0,"dry",5,0.00285714285714286,"wet"
2014-05-06,"Sacramento River","2014",0.04,"dry",5,0.00285714285714286,"wet"
2014-05-07,"Sacramento River","2014",0,"dry",5,0.00285714285714286,"wet"
2014-05-08,"Sacramento River","2014",0,"dry",5,0.00285714285714286,"wet"
2014-05-09,"Sacramento River","2014",0,"dry",5,0.00285714285714286,"wet"
2014-11-09,"Sacramento River","2015",0,"dry",11,0,"wet"
2014-11-10,"Sacramento River","2015",0,"dry",11,0,"wet"
2014-11-11,"Sacramento River","2015",0,"dry",11,0,"wet"
2014-11-12,"Sacramento River","2015",0,"dry",11,0,"wet"
2015-01-02,"Sacramento River","2015",0,"dry",1,0,"wet"
2015-01-03,"Sacramento River","2015",0,"dry",1,0,"wet"
2015-01-04,"Sacramento River","2015",0,"dry",1,0,"wet"
2015-01-05,"Sacramento River","2015",0,"dry",1,0,"wet"
2015-01-06,"Sacramento River","2015",0,"dry",1,0,"wet"
2015-01-07,"Sacramento River","2015",0,"dry",1,0,"wet"
2015-01-08,"Sacramento River","2015",0,"dry",1,0,"wet"
2015-02-17,"Sacramento River","2015",0,"dry",2,0,"wet"
2015-02-18,"Sacramento River","2015",0,"dry",2,0,"wet"
2015-02-19,"Sacramento River","2015",0,"dry",2,0,"wet"
2015-02-20,"Sacramento River","2015",0,"dry",2,0,"wet"
2015-02-21,"Sacramento River","2015",0,"dry",2,0,"wet"
2015-02-22,"Sacramento River","2015",0,"dry",2,0,"wet"
2015-03-20,"Sacramento River","2015",0,"dry",3,0.00428571428571429,"wet"
2015-03-21,"Sacramento River","2015",0,"dry",3,0.00428571428571429,"wet"
2015-03-22,"Sacramento River","2015",0,"dry",3,0.00428571428571429,"wet"
2015-03-23,"Sacramento River","2015",0.03,"dry",3,0.00428571428571429,"wet"
2015-03-24,"Sacramento River","2015",0,"dry",3,0.00428571428571429,"wet"
2015-03-25,"Sacramento River","2015",0,"dry",3,0.00428571428571429,"wet"
2015-03-26,"Sacramento River","2015",0,"dry",3,0.00214285714285714,"wet"
2015-04-16,"Sacramento River","2015",0,"dry",4,0,"wet"
2015-04-17,"Sacramento River","2015",0,"dry",4,0,"wet"
2015-04-18,"Sacramento River","2015",0,"dry",4,0,"wet"
2015-04-19,"Sacramento River","2015",0,"dry",4,0,"wet"
2015-04-20,"Sacramento River","2015",0,"dry",4,0,"wet"
2015-04-21,"Sacramento River","2015",0,"dry",4,0,"wet"
2015-04-22,"Sacramento River","2015",0,"dry",4,0.00142857142857143,"wet"
2015-05-03,"Sacramento River","2015",0,"dry",5,0.00428571428571429,"wet"
2015-05-04,"Sacramento River","2015",0,"dry",5,0.00428571428571429,"wet"
2015-05-05,"Sacramento River","2015",0,"dry",5,0.00428571428571429,"wet"
2015-05-06,"Sacramento River","2015",0,"dry",5,0.00428571428571429,"wet"
2015-05-07,"Sacramento River","2015",0.02,"dry",5,0.00428571428571429,"wet"
2015-05-08,"Sacramento River","2015",0.04,"dry",5,0.00571428571428571,"wet"
2015-10-25,"Sacramento River","2016",0,"dry",10,0,"wet"
2015-10-26,"Sacramento River","2016",0,"dry",10,0,"wet"
2015-10-27,"Sacramento River","2016",0,"dry",10,0,"wet"
2015-10-28,"Sacramento River","2016",0,"dry",10,0,"wet"
2015-10-29,"Sacramento River","2016",0,"dry",10,0,"wet"
2015-10-30,"Sacramento River","2016",0,"dry",10,0,"wet"
2015-10-31,"Sacramento River","2016",0,"dry",10,0,"wet"
2016-02-07,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-02-08,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-02-09,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-02-10,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-02-11,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-02-12,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-02-13,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-02-27,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-02-28,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-02-29,"Sacramento River","2016",0,"dry",2,0,"wet"
2016-03-01,"Sacramento River","2016",0,"dry",3,0,"wet"
2016-03-02,"Sacramento River","2016",0,"dry",3,0,"wet"
2016-03-03,"Sacramento River","2016",0,"dry",3,0,"wet"
2016-03-04,"Sacramento River","2016",0,"dry",3,0,"wet"
2016-03-30,"Sacramento River","2016",0,"dry",3,0,"wet"
2016-03-31,"Sacramento River","2016",0,"dry",3,0,"wet"
2016-04-01,"Sacramento River","2016",0,"dry",4,0,"wet"
2016-04-02,"Sacramento River","2016",0,"dry",4,0,"wet"
2016-04-03,"Sacramento River","2016",0,"dry",4,0,"wet"
2016-04-04,"Sacramento River","2016",0,"dry",4,0,"wet"
2016-04-05,"Sacramento River","2016",0,"dry",4,0,"wet"
2016-04-22,"Sacramento River","2016",0,"dry",4,0,"wet"
2016-05-29,"Sacramento River","2016",0,"dry",5,0,"wet"
2016-05-30,"Sacramento River","2016",0,"dry",5,0,"wet"
2016-05-31,"Sacramento River","2016",0,"dry",5,0,"wet"
2016-06-01,"Sacramento River","2016",0,"dry",6,0,"wet"
2016-06-02,"Sacramento River","2016",0,"dry",6,0,"wet"
2016-06-03,"Sacramento River","2016",0,"dry",6,0,"wet"
2016-06-04,"Sacramento River","2016",0,"dry",6,0,"wet"
2016-11-09,"Sacramento River","2017",0,"dry",11,0,"wet"
2016-11-10,"Sacramento River","2017",0,"dry",11,0,"wet"
2016-11-11,"Sacramento River","2017",0,"dry",11,0,"wet"
2016-11-12,"Sacramento River","2017",0,"dry",11,0,"wet"
2016-11-13,"Sacramento River","2017",0,"dry",11,0,"wet"
2016-11-14,"Sacramento River","2017",0,"dry",11,0,"wet"
2016-11-15,"Sacramento River","2017",0,"dry",11,0.00285714285714286,"wet"
2016-12-06,"Sacramento River","2017",0,"dry",12,0.00357142857142857,"wet"
2016-12-07,"Sacramento River","2017",0,"dry",12,0.00357142857142857,"wet"
2017-01-01,"Sacramento River","2017",0.04,"dry",1,0.00357142857142857,"wet"
2017-01-02,"Sacramento River","2017",0.01,"dry",1,0.00357142857142857,"wet"
2017-02-01,"Sacramento River","2017",0,"dry",2,0.00357142857142857,"wet"
2017-03-03,"Sacramento River","2017",0,"dry",3,0.00357142857142857,"wet"
2017-03-04,"Sacramento River","2017",0,"dry",3,0.00357142857142857,"wet"
2017-03-15,"Sacramento River","2017",0,"dry",3,0.00357142857142857,"wet"
2017-03-16,"Sacramento River","2017",0,"dry",3,0.00357142857142857,"wet"
2017-03-17,"Sacramento River","2017",0,"dry",3,0.000714285714285714,"wet"
2017-03-18,"Sacramento River","2017",0,"dry",3,0,"wet"
2017-03-19,"Sacramento River","2017",0,"dry",3,0,"wet"
2017-03-20,"Sacramento River","2017",0,"dry",3,0,"wet"
2017-04-04,"Sacramento River","2017",0,"dry",4,0,"wet"
2017-04-05,"Sacramento River","2017",0,"dry",4,0,"wet"
2017-04-06,"Sacramento River","2017",0,"dry",4,0,"wet"
2017-04-28,"Sacramento River","2017",0,"dry",4,0,"wet"
2017-04-29,"Sacramento River","2017",0,"dry",4,0,"wet"
2017-04-30,"Sacramento River","2017",0,"dry",4,0,"wet"
